areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02005919,"Ratcliffe, Sutton Bonington & Gotham",E07000176,-1.275,52.804,-1.153,52.904
E02005920,East Leake,E07000176,-1.247,52.789,-1.099,52.888
E02005921,"Cropredy, Wroxton & Shennington",E07000177,-1.494,52.048,-1.248,52.168
E02005922,Banbury Hardwick,E07000177,-1.371,52.067,-1.339,52.084
E02005923,Banbury Neithrop,E07000177,-1.357,52.057,-1.337,52.082
E02005924,Banbury Grimsbury,E07000177,-1.345,52.053,-1.298,52.092
E02005925,Banbury Ruscote,E07000177,-1.369,52.055,-1.35,52.071
E02005926,Banbury Easington,E07000177,-1.375,52.031,-1.329,52.065
E02005927,Banbury Calthorpe,E07000177,-1.339,52.042,-1.312,52.059
E02005928,"Bodicote, Adderbury & Bloxham",E07000177,-1.387,51.996,-1.277,52.051
E02005929,"Sibford, Hook Norton & Milcombe",E07000177,-1.523,51.973,-1.324,52.078
E02005930,"Deddington, Steeple Aston & Heyfords",E07000177,-1.402,51.899,-1.201,52.003
E02005931,"Caversfield, Ambrosden & Fringford",E07000177,-1.243,51.857,-1.053,52.017
E02005932,Bicester North,E07000177,-1.173,51.904,-1.144,51.916
E02005933,Bicester East,E07000177,-1.154,51.894,-1.127,51.914
E02005934,Bicester West,E07000177,-1.182,51.896,-1.152,51.912
E02005935,Bicester South,E07000177,-1.171,51.886,-1.128,51.902
E02005936,"Islip, Arncott & Chesterton",E07000177,-1.341,51.794,-1.047,51.927
E02005937,Kidlington North,E07000177,-1.305,51.815,-1.266,51.837
E02005938,Kidlington South,E07000177,-1.293,51.803,-1.261,51.826
E02005939,"Begbroke, Yarnton & Water Eaton",E07000177,-1.342,51.781,-1.239,51.845
E02005940,Wolvercote & Cutteslowe,E07000178,-1.304,51.769,-1.253,51.796
E02005941,Summertown,E07000178,-1.284,51.771,-1.252,51.788
E02005942,North Central Oxford,E07000178,-1.28,51.762,-1.248,51.779
E02005943,Marston,E07000178,-1.259,51.756,-1.221,51.786
E02005944,Barton,E07000178,-1.23,51.761,-1.188,51.773
E02005945,Headington,E07000178,-1.237,51.752,-1.204,51.77
E02005946,Risinghurst & Sandhills,E07000178,-1.211,51.751,-1.18,51.767
E02005947,Oxford Central,E07000178,-1.273,51.744,-1.238,51.77
E02005948,"Osney, Jericho & Port Meadow",E07000178,-1.304,51.743,-1.263,51.782
E02005949,Churchill,E07000178,-1.234,51.744,-1.195,51.757
E02005950,East Central Oxford,E07000178,-1.248,51.741,-1.22,51.756
E02005951,Grandpont & New Hinksey,E07000178,-1.268,51.725,-1.24,51.749
E02005952,Cowley North,E07000178,-1.23,51.724,-1.176,51.751
E02005953,Iffley Fields,E07000178,-1.252,51.734,-1.224,51.745
E02005954,Cowley South & Iffley,E07000178,-1.242,51.725,-1.202,51.738
E02005955,Littlemore & Rose Hill,E07000178,-1.241,51.711,-1.206,51.73
E02005956,Blackbird Leys,E07000178,-1.214,51.717,-1.184,51.73
E02005957,Greater Leys,E07000178,-1.207,51.712,-1.188,51.723
E02005958,Thame North,E07000179,-0.984,51.745,-0.944,51.761
E02005959,Beckley & Horspath,E07000179,-1.254,51.697,-1.105,51.814
E02005960,Thame South,E07000179,-1.004,51.718,-0.945,51.755
E02005961,Wheatley & Great Haseley,E07000179,-1.168,51.688,-1.001,51.787
E02005962,Chinnor & Tetsworth,E07000179,-1.032,51.665,-0.878,51.754
E02005963,Berinsfield & Wittenham,E07000179,-1.289,51.593,-1.114,51.733
E02005964,"Chalgrove, Stadhampton & Dorchester",E07000179,-1.181,51.618,-1.049,51.7
E02005965,Watlington & Nettlebed,E07000179,-1.074,51.563,-0.917,51.705
E02005966,Didcot Ladygrove,E07000179,-1.258,51.604,-1.212,51.623
E02005967,Didcot West,E07000179,-1.273,51.602,-1.229,51.619
E02005968,Benson & Crowmarsh Gifford,E07000179,-1.129,51.547,-0.997,51.661
E02005969,Wallingford & Brightwell,E07000179,-1.179,51.57,-1.115,51.624
E02005970,Didcot South East,E07000179,-1.247,51.599,-1.22,51.607
E02005971,Didcot South West,E07000179,-1.262,51.594,-1.239,51.606
E02005972,"Hagbourne, Moreton & Cholsey",E07000179,-1.29,51.523,-1.093,51.624
E02005973,Henley North,E07000179,-0.931,51.526,-0.897,51.555
E02005974,Henley South,E07000179,-0.925,51.522,-0.884,51.537
E02005975,"Goring, Woodcote & Whitchurch",E07000179,-1.144,51.486,-1,51.571
E02005976,Shiplake & Binfield Heath,E07000179,-1.022,51.459,-0.87,51.585
E02005977,Sonning Common & Kidmore End,E07000179,-1.046,51.466,-0.958,51.528
E02005978,"Dean Court, Cumnor & Appleton",E07000180,-1.392,51.691,-1.275,51.786
E02005979,Botley & Kennington,E07000180,-1.343,51.705,-1.233,51.79
E02005980,"Radley, Wootton & Marcham",E07000180,-1.369,51.654,-1.222,51.731
E02005981,Abingdon Northcourt & Peachcroft,E07000180,-1.289,51.676,-1.256,51.692
E02005982,Abingdon Audlett Drive & Farm Road,E07000180,-1.291,51.672,-1.258,51.687
E02005983,Abingdon Town & West,E07000180,-1.31,51.664,-1.262,51.686
E02005984,Kingston Bagpuize & East Hanney,E07000180,-1.583,51.612,-1.343,51.713
E02005985,Abingdon South,E07000180,-1.313,51.653,-1.279,51.67
E02005986,Faringdon & Stanford,E07000180,-1.626,51.619,-1.463,51.7
E02005987,"Sutton Courtenay, Drayton & Steventon",E07000180,-1.373,51.597,-1.219,51.663
E02005988,Grove,E07000180,-1.447,51.595,-1.394,51.626
E02005991,Wantage Town,E07000180,-1.444,51.578,-1.398,51.6
E02005992,"South Wantage, Harwell & Blewbury",E07000180,-1.441,51.535,-1.202,51.636
E02005993,Chipping Norton,E07000181,-1.578,51.924,-1.505,51.953
E02005994,"Kingham, Enstone & Middle Barton",E07000181,-1.669,51.896,-1.325,51.997
E02005995,Chadlington & Wychwoods,E07000181,-1.687,51.828,-1.409,51.937
E02005996,"Woodstock, Stonesfield & Tackley",E07000181,-1.44,51.818,-1.286,51.923
E02005997,Charlbury & North Leigh,E07000181,-1.517,51.795,-1.409,51.892
E02005998,Hanborough & Cassington,E07000181,-1.418,51.775,-1.322,51.833
E02005999,"Leafield, Minster Lovell & Duckington",E07000181,-1.589,51.738,-1.451,51.852
E02006000,Witney East,E07000181,-1.492,51.776,-1.457,51.8
E02006001,Witney West,E07000181,-1.528,51.776,-1.5,51.793
E02006002,Witney Central,E07000181,-1.507,51.775,-1.476,51.796
E02006003,Eynsham & Stanton Harcourt,E07000181,-1.478,51.728,-1.347,51.802
E02006004,Burford & Brize Norton,E07000181,-1.719,51.684,-1.525,51.85
E02006005,Carterton North,E07000181,-1.609,51.759,-1.58,51.776
E02006006,Carterton South,E07000181,-1.609,51.746,-1.581,51.763
E02006007,"Bampton, Clanfield & Standlake",E07000181,-1.621,51.694,-1.367,51.761
E02006008,Shifnal,E06000051,-2.42,52.623,-2.309,52.741
E02006009,Cosford & Albrighton,E06000051,-2.332,52.606,-2.233,52.695
E02006010,Much Wenlock & Broseley,E06000051,-2.671,52.504,-2.406,52.629
E02006011,Bridgnorth West,E06000051,-2.456,52.511,-2.415,52.545
E02006012,Bridgnorth East,E06000051,-2.431,52.506,-2.369,52.549
E02006013,"Alveley, Claverley & Worfield",E06000051,-2.438,52.435,-2.256,52.648
E02006014,Highley & Ditton Priors,E06000051,-2.62,52.382,-2.334,52.532
E02006015,Whitchurch,E06000051,-2.735,52.947,-2.622,52.997
E02006016,"Woore, Prees & Tilstock",E06000051,-2.729,52.866,-2.369,52.998
E02006017,Ellesmere,E06000051,-3.01,52.821,-2.798,52.969
E02006018,Market Drayton,E06000051,-2.521,52.892,-2.461,52.913
E02006019,Wem,E06000051,-2.742,52.845,-2.706,52.868
E02006020,Hinstock & Hodnet,E06000051,-2.606,52.78,-2.375,52.906
E02006021,"Baschurch, Cockshutt & Harmer Hill",E06000051,-2.9,52.767,-2.658,52.925
E02006022,Shawbury & Weston,E06000051,-2.746,52.759,-2.548,52.892
E02006023,"Gobowen, St Martin's & Weston Rhyn",E06000051,-3.148,52.865,-2.975,52.954
E02006024,Oswestry East,E06000051,-3.057,52.841,-3.016,52.873
E02006025,Oswestry West,E06000051,-3.1,52.837,-3.037,52.869
E02006026,"Ruyton-XI-Towns, West Felton & Whittington",E06000051,-3.058,52.733,-2.882,52.902
E02006027,Trefonen & Pant,E06000051,-3.168,52.769,-2.964,52.881
E02006028,Bomere Heath & Montford Bridge,E06000051,-3.047,52.642,-2.716,52.795
E02006029,Shrewsbury Harlescott Grange,E06000051,-2.747,52.72,-2.719,52.755
E02006030,Shrewsbury Harlescott & Sundorne,E06000051,-2.736,52.721,-2.703,52.75
E02006031,Shrewsbury Greenfields,E06000051,-2.767,52.712,-2.733,52.728
E02006032,Shrewsbury Monkmoor,E06000051,-2.739,52.707,-2.701,52.726
E02006033,Shrewsbury Town,E06000051,-2.789,52.703,-2.733,52.719
E02006034,Shrewsbury Copthorne & Bowbrook,E06000051,-2.814,52.691,-2.771,52.72
E02006035,Shrewsbury London Road,E06000051,-2.743,52.689,-2.708,52.709
E02006036,Shrewsbury Sutton & Coleham,E06000051,-2.759,52.68,-2.724,52.707
E02006037,Shrewsbury Meole & Kingsland,E06000051,-2.785,52.683,-2.75,52.711
E02006038,Bayston Hill & Atcham,E06000051,-2.792,52.628,-2.596,52.775
E02006039,"Hanwood, Pontesbury & Minsterley",E06000051,-2.966,52.601,-2.775,52.7
E02006040,"Cressage, Dorrington & Pulverbatch",E06000051,-2.894,52.532,-2.501,52.703
E02006041,"Bishop's Castle, Brockton & Chirbury",E06000051,-3.139,52.474,-2.842,52.666
E02006042,Church Stretton,E06000051,-2.879,52.472,-2.639,52.566
E02006043,Craven Arms & Broadstone,E06000051,-2.873,52.357,-2.546,52.516
E02006044,Clun & Bucknell,E06000051,-3.236,52.344,-2.798,52.506
E02006045,Ludlow Town,E06000051,-2.761,52.343,-2.676,52.385
E02006046,"Cleobury Mortimer, Burford & Ashford Carbonell",E06000051,-2.767,52.306,-2.41,52.413
E02006047,"Rode, Mells & Woodlands",E07000187,-2.434,51.161,-2.244,51.326
E02006048,"Stratton, Holcombe & Highbury",E07000187,-2.534,51.23,-2.4,51.292
E02006049,Frome North East,E07000187,-2.326,51.226,-2.291,51.245
E02006050,Frome North West,E07000187,-2.342,51.225,-2.314,51.243
E02006051,"Draycott, Westbury & Wookey",E07000187,-2.78,51.167,-2.613,51.325
E02006052,"Oakhill, Horrington & Chewton Mendip",E07000187,-2.682,51.179,-2.496,51.303
E02006053,Frome South & East,E07000187,-2.341,51.214,-2.301,51.236
E02006054,Wells Town,E07000187,-2.669,51.198,-2.623,51.22
E02006055,Shepton Mallet,E07000187,-2.58,51.169,-2.52,51.198
E02006056,Evercreech & Nunney,E07000187,-2.545,51.122,-2.316,51.24
E02006057,Glastonbury Town,E07000187,-2.736,51.122,-2.661,51.17
E02006058,Glastonbury West & Street South,E07000187,-2.843,51.095,-2.716,51.207
E02006059,"Pilton, Butleigh & Alhampton",E07000187,-2.728,51.063,-2.465,51.228
E02006060,Street Village,E07000187,-2.759,51.118,-2.711,51.143
E02006061,Cheddar & Axbridge,E07000188,-2.839,51.236,-2.71,51.327
E02006062,Berrow & Brent Knoll,E07000188,-3.036,51.212,-2.888,51.329
E02006063,Wedmore & Mark,E07000188,-2.935,51.18,-2.745,51.307
E02006064,Burnham-on-Sea,E07000188,-3.008,51.23,-2.981,51.252
E02006065,Highbridge,E07000188,-3.004,51.213,-2.956,51.237
E02006066,"Pawlett, Puriton & Woolavington",E07000188,-3.056,51.159,-2.896,51.226
E02006067,"Cannington, Combwich & Nether Stowey",E07000188,-3.216,51.065,-3.013,51.234
E02006068,Bridgwater North,E07000188,-3.003,51.125,-2.974,51.151
E02006069,Bridgwater Town,E07000188,-3.017,51.116,-2.986,51.141
E02006070,Bridgwater East,E07000188,-2.999,51.103,-2.952,51.164
E02006071,Wembdon & Chilton Trinity,E07000188,-3.073,51.108,-2.99,51.176
E02006072,"Westonzoyland, Ashcott & Cossington",E07000188,-2.981,51.069,-2.786,51.199
E02006073,Bridgwater South,E07000188,-3.024,51.113,-2.996,51.127
E02006074,Stockmoor & North Petherton,E07000188,-3.079,51.041,-2.927,51.119
E02006075,"Bruton, Brewham & Cucklington",E07000189,-2.512,51.03,-2.326,51.148
E02006076,Castle Cary & Kenton Mandeville,E07000189,-2.717,51.004,-2.462,51.107
E02006077,Somerton,E07000189,-2.79,51.025,-2.694,51.107
E02006078,Langport & Long Sutton,E07000189,-2.893,51.005,-2.704,51.108
E02006079,"Wincanton, Cheriton & Charlton Horethorne",E07000189,-2.554,50.984,-2.35,51.066
E02006080,"Ilchester, Sparkford & Mudford",E07000189,-2.717,50.959,-2.534,51.059
E02006081,Curry Rivel & Fivehead,E07000189,-2.985,50.939,-2.821,51.047
E02006082,"Templecombe, Hentsridge & Milborne Port",E07000189,-2.511,50.949,-2.344,51.025
E02006083,Martock,E07000189,-2.803,50.947,-2.719,51.024
E02006084,"South Petherton, Seavington & Kingsbury",E07000189,-2.917,50.918,-2.771,51.033
E02006085,Yeovil North East,E07000189,-2.644,50.945,-2.598,50.967
E02006086,Yeovil Lufton & Hollands,E07000189,-2.698,50.934,-2.633,50.978
E02006087,Yeovil Larkhill,E07000189,-2.676,50.943,-2.647,50.957
E02006088,Yeovil Milford Park,E07000189,-2.637,50.943,-2.609,50.957
E02006089,Yeovil Town,E07000189,-2.639,50.936,-2.605,50.951
E02006090,Yeovil Preston Plucknett,E07000189,-2.672,50.936,-2.637,50.95
E02006091,Ham Hill & Merriott,E07000189,-2.867,50.864,-2.651,51.007
E02006092,Yeovil South,E07000189,-2.686,50.924,-2.626,50.949
E02006093,Ilminster & Horton,E07000189,-3.018,50.9,-2.861,50.967
E02006094,Stoford & the Cokers,E07000189,-2.729,50.864,-2.604,50.959
E02006095,Crewkerne,E07000189,-2.817,50.853,-2.754,50.899
E02006096,Chard North & East,E07000189,-2.977,50.861,-2.924,50.893
E02006097,Chard West,E07000189,-2.979,50.861,-2.95,50.88
E02006098,Tatworth & Combe St Nicholas,E07000189,-3.092,50.821,-2.786,50.945
E02006099,Bishops Lydeard & Cotford St Luke,E07000190,-3.295,51.034,-3.137,51.118
E02006100,Taunton Rowbarton & Kingston,E07000190,-3.163,51.023,-3.07,51.073
E02006101,Wiveliscombe & Milverton,E07000190,-3.416,50.965,-3.218,51.073
E02006102,Taunton Pyrland & Priorswood,E07000190,-3.108,51.025,-3.084,51.04
E02006103,Ruishton & North Curry,E07000190,-3.061,50.987,-2.884,51.085
E02006104,Taunton Halcon & Monkton Heathfield,E07000190,-3.091,51.009,-3.038,51.072
E02006105,Taunton North Town,E07000190,-3.123,51.014,-3.089,51.032
E02006106,Bishop's Hull & Norton Fitzwarren,E07000190,-3.189,50.995,-3.115,51.047
E02006107,Taunton Holway & Lambrook,E07000190,-3.09,51.002,-3.07,51.025
E02006108,Taunton Wilton,E07000190,-3.124,50.996,-3.088,51.02
E02006109,Taunton Galmington & Trull,E07000190,-3.169,50.974,-3.091,51.02
E02006110,Wellington North,E07000190,-3.256,50.969,-3.204,50.991
E02006111,"Wellington South, Rockwell Green & West Buckland",E07000190,-3.305,50.942,-3.145,51.04
E02006112,Dowslands & Blackdown,E07000190,-3.188,50.891,-2.975,51.017
E02006113,Minehead Town,E07000191,-3.495,51.195,-3.462,51.22
E02006114,Minehead Outer & Porlock,E07000191,-3.733,51.158,-3.442,51.233
E02006115,"Watchet, Washford & Carhampton",E07000191,-3.469,51.125,-3.281,51.191
E02006116,"Williton, Quantock & Stogursey",E07000191,-3.498,51.025,-3.052,51.211
E02006117,"Dunster, Dulverton & Exmoor",E07000191,-3.84,51.003,-3.381,51.207
E02006118,Rugeley North & Etchinghill,E07000192,-2.027,52.717,-1.927,52.774
E02006119,Rugeley Town,E07000192,-1.959,52.748,-1.925,52.771
E02006120,Rugeley South & Brereton,E07000192,-1.956,52.728,-1.911,52.764
E02006121,Hednesford Pye Green,E07000192,-2.029,52.712,-1.953,52.743
E02006122,Hednesford Central,E07000192,-2.03,52.706,-1.981,52.723
E02006123,Wimblebury & Cannock Wood,E07000192,-1.985,52.685,-1.916,52.721
E02006124,Cannock North,E07000192,-2.039,52.697,-2.018,52.714
E02006125,Cannock North East,E07000192,-2.022,52.695,-1.995,52.71
E02006126,Hednesford South & Heath Hayes,E07000192,-2.003,52.681,-1.971,52.717
E02006127,Hawks Green,E07000192,-2.014,52.686,-1.987,52.7
E02006128,Cannock West & Mill Green,E07000192,-2.055,52.683,-2.009,52.702
E02006129,Cannock South,E07000192,-2.052,52.671,-2.014,52.691
E02006130,Norton Canes,E07000192,-2.023,52.64,-1.955,52.688
E02006131,"Mayfield, Rocester & Bramshall",E07000193,-2.044,52.859,-1.757,53.046
E02006132,Uttoxeter Heath,E07000193,-1.905,52.892,-1.842,52.917
E02006133,Uttoxeter Town,E07000193,-1.907,52.882,-1.83,52.91
E02006134,Rolleston-on-Dove & Tutbury,E07000193,-1.748,52.812,-1.619,52.867
E02006135,Burton Stretton,E07000193,-1.647,52.824,-1.599,52.846
E02006136,"Abbots Bromley, Yoxall & Marchington",E07000193,-1.97,52.746,-1.712,52.886
E02006137,Burton Horninglow,E07000193,-1.662,52.814,-1.634,52.831
E02006138,Burton Eton Park,E07000193,-1.648,52.811,-1.615,52.833
E02006139,Burton Shobnall,E07000193,-1.672,52.797,-1.636,52.816
E02006140,Burton Winshill,E07000193,-1.621,52.8,-1.588,52.816
E02006141,Burton Central,E07000193,-1.656,52.787,-1.585,52.838
E02006142,Burton Brizlincote,E07000193,-1.626,52.79,-1.589,52.804
E02006143,Branston,E07000193,-1.704,52.774,-1.638,52.819
E02006144,Burton Stapenhill,E07000193,-1.638,52.78,-1.609,52.798
E02006145,Barton-under-Needwood,E07000193,-1.782,52.73,-1.67,52.82
E02006146,Armitage & Colton,E07000194,-1.958,52.729,-1.843,52.808
E02006147,"Alrewas, Fradley & King's Bromley",E07000194,-1.867,52.695,-1.717,52.796
E02006148,Burntwood North East & Longdon,E07000194,-1.938,52.674,-1.847,52.74
E02006149,Lichfield Central,E07000194,-1.854,52.672,-1.816,52.702
E02006150,Lichfield East,E07000194,-1.836,52.667,-1.793,52.703
E02006151,Burntwood West,E07000194,-1.963,52.656,-1.921,52.697
E02006152,Lichfield West & South,E07000194,-1.865,52.658,-1.811,52.696
E02006153,"Whittington, Hopwas & Clifton Campville",E07000194,-1.817,52.626,-1.586,52.732
E02006154,Burntwood Chase Terrace & Hammerwich,E07000194,-1.934,52.643,-1.863,52.688
E02006155,Burntwood Chasetown,E07000194,-1.938,52.671,-1.913,52.681
E02006156,"Shenstone, Stonnall & Little Aston",E07000194,-1.916,52.585,-1.809,52.682
E02006157,"Fazeley, Mile Oak & Drayton Basset",E07000194,-1.833,52.587,-1.689,52.672
E02006158,Kidsgrove East,E07000195,-2.243,53.064,-2.181,53.116
E02006159,Kidsgrove Central,E07000195,-2.247,53.082,-2.22,53.101
E02006160,Kidsgrove West,E07000195,-2.283,53.067,-2.241,53.094
E02006161,Talke & Crackley,E07000195,-2.276,53.042,-2.221,53.078
E02006162,Audley & Bignall End,E07000195,-2.35,53.018,-2.256,53.083
E02006163,Bradwell,E07000195,-2.247,53.022,-2.215,53.048
E02006164,Chesterton & Knutton,E07000195,-2.276,53.018,-2.237,53.051
E02006165,Porthill,E07000195,-2.23,53.024,-2.206,53.041
E02006166,May Bank,E07000195,-2.231,53.016,-2.203,53.035
E02006167,Newcastle West & Cross Heath,E07000195,-2.273,53.003,-2.226,53.029
E02006168,Newcastle Town,E07000195,-2.242,53.002,-2.212,53.025
E02006169,Silverdale & Keele,E07000195,-2.325,52.989,-2.253,53.029
E02006170,Madeley & Betley,E07000195,-2.386,52.975,-2.302,53.059
E02006171,Clayton & Langdale,E07000195,-2.247,52.984,-2.21,53.008
E02006172,Westlands & Seabridge,E07000195,-2.262,52.976,-2.204,53.015
E02006173,Loggerheads & Baldwins Gate,E07000195,-2.471,52.874,-2.227,52.994
E02006174,Penkridge & Acton Trussell,E07000196,-2.202,52.675,-2.025,52.786
E02006175,Huntington,E07000196,-2.119,52.641,-2.025,52.735
E02006176,Brewood & Wheaton Aston,E07000196,-2.325,52.63,-2.131,52.743
E02006177,Cheslyn Hay,E07000196,-2.05,52.651,-2.001,52.673
E02006178,Great Wyrley,E07000196,-2.039,52.643,-1.995,52.666
E02006179,"Featherstone West, Coven & Shareshill",E07000196,-2.149,52.633,-2.055,52.684
E02006180,Featherstone East & Essington,E07000196,-2.099,52.612,-1.984,52.654
E02006181,Bilbrook,E07000196,-2.205,52.618,-2.134,52.649
E02006182,Codsall,E07000196,-2.248,52.605,-2.165,52.648
E02006183,Perton West & Pattingham,E07000196,-2.325,52.563,-2.19,52.625
E02006184,Perton East,E07000196,-2.209,52.588,-2.188,52.6
E02006185,Wombourne Inner,E07000196,-2.216,52.519,-2.133,52.559
E02006186,"Wombourne Outer, Swindon & Seisdon",E07000196,-2.313,52.461,-2.135,52.579
E02006187,Kinver,E07000196,-2.295,52.423,-2.164,52.503
E02006188,Fulford & Meir Heath,E07000197,-2.122,52.922,-2.043,52.974
E02006189,"Barlaston, Tittensor & Swynnerton",E07000197,-2.278,52.894,-2.079,52.981
E02006190,Stone Town,E07000197,-2.166,52.89,-2.121,52.915
E02006191,Little Stoke & Milwich,E07000197,-2.178,52.849,-1.986,52.929
E02006192,Eccleshall & Yarnfield,E07000197,-2.416,52.812,-2.163,52.932
E02006193,Stafford Common & Great Bridgeford,E07000197,-2.195,52.819,-2.088,52.871
E02006194,Doxey & Holmcroft,E07000197,-2.156,52.806,-2.121,52.831
E02006195,Weston & Haywood,E07000197,-2.108,52.759,-1.933,52.895
E02006196,Stafford North East,E07000197,-2.119,52.803,-2.092,52.818
E02006197,Central Stafford,E07000197,-2.128,52.795,-2.099,52.823
E02006198,Littleworth & Hopton,E07000197,-2.121,52.777,-2.006,52.845
E02006199,Rowley & Derrington,E07000197,-2.271,52.769,-2.113,52.847
E02006200,Highfields & Burton Manor,E07000197,-2.148,52.78,-2.111,52.797
E02006201,Weeping Cross & Brocton,E07000197,-2.096,52.736,-2.015,52.804
E02006202,Gnosall & Haughton,E07000197,-2.386,52.715,-2.149,52.846
E02006203,Mosspit & Silkmore Lane,E07000197,-2.121,52.769,-2.095,52.798
E02006204,Leek East & Upper Hulme,E07000198,-2.1,53.099,-1.861,53.226
E02006205,Biddulph Moor & Rudyard,E07000198,-2.174,53.078,-2.034,53.184
E02006206,Biddulph Central,E07000198,-2.184,53.106,-2.158,53.125
E02006207,Biddulph North & Brownlees,E07000198,-2.211,53.09,-2.123,53.147
E02006208,Leek Town,E07000198,-2.052,53.097,-2,53.123
E02006209,Leek South & Cheddleton,E07000198,-2.077,53.046,-1.986,53.121
E02006210,"Ipstones, Warslow & Hamps Valley",E07000198,-2.012,53.013,-1.776,53.197
E02006211,Endon & Brown Edge,E07000198,-2.178,53.034,-2.076,53.099
